company_id,indicator_id,2010,2011,2012,2013,2014,2015,2016
1430602,AllowanceForDoubtfulAccountsReceivableCurrent,,5000000,5514000,6853000,7889000,12569000,
1430602,AmortizationOfIntangibleAssets,,42054000,49349000,54570000,55603000,68647000,
1430602,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2057000,618000,129000,298000,863000,
1430602,AssetImpairmentCharges,,,,,,400000,
1430602,Assets,,3961670000,4138798000,4438447000,4667632000,6672314000,
1430602,AssetsCurrent,,1715968000,1484276000,1861310000,2138161000,1727881000,
1430602,AssetsFairValueDisclosure,,593437000,199772000,408394000,738176000,81559000,
1430602,AssetsHeldInTrustCurrent,,,,,,42800000,
1430602,AssetsNoncurrent,,504011000,697190000,612998000,670881000,,
1430602,BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,4.51,
1430602,BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,4.49,
1430602,BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,584618000,
1430602,BusinessAcquisitionsProFormaRevenue,,,,,,3236344000,
1430602,BusinessCombinationAcquisitionRelatedCosts,,,,,,28300000,
1430602,BusinessCombinationConsiderationTransferred1,,,,,,853853000,
1430602,BusinessCombinationContingentConsiderationLiability,,,,,10300000,,
1430602,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,760636000,
1430602,BusinessExitCosts1,,,,,,9700000,
1430602,CashAndCashEquivalentsAtCarryingValue,,760092000,437525000,686371000,878164000,223444000,
1430602,CashAndCashEquivalentsFairValueDisclosure,,587617000,198968000,408142000,738090000,80944000,
1430602,CashAndCashEquivalentsPeriodIncreaseDecrease,,210195000,-322567000,248846000,191793000,-654720000,
1430602,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,141786000,10000000,,,,
1430602,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,13253000,,,,,
1430602,CashSurrenderValueOfLifeInsurance,,,6400000,13800000,20700000,27000000,
1430602,CommonStockDividendsPerShareCashPaid,,0.375,0.48,0.6,0.8,0.92,
1430602,CommonStockDividendsPerShareDeclared,,0.38,0.48,0.6,0.8,0.92,
1430602,CommonStockParOrStatedValuePerShare,,0.01,0.01,0.01,0.01,0.01,
1430602,CommonStockSharesHeldInEmployeeTrust,,,7000000,12000000,41500000,,
1430602,CommonStockValue,,1571000,,,,1287000,
1430602,ComprehensiveIncomeNetOfTax,,389736000,,,,534486000,
1430602,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,163974000,168254000,177688000,181227000,,
1430602,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,541746000,675963000,531403000,499913000,705071000,
1430602,ConcentrationRiskPercentage,,,0.1,,,,
1430602,ConcentrationRiskPercentage1,,,,0.1,0.1,,
1430602,CostMethodInvestments,,,,,,65807000,
1430602,CostMethodInvestmentsFairValueDisclosure,,,15180000,15180000,31732000,,
1430602,CostOfRevenue,,,610836000,699294000,778896000,987357000,
1430602,CostsAndExpenses,,1094767000,1392809000,1572333000,1673147000,1914295000,
1430602,CurrentFederalTaxExpenseBenefit,,180712000,302201000,176905000,257694000,345204000,
1430602,CurrentForeignTaxExpenseBenefit,,1023000,3135000,517000,2038000,-6183000,
1430602,CurrentIncomeTaxExpenseBenefit,,212152000,372378000,219575000,302240000,371414000,
1430602,CurrentStateAndLocalTaxExpenseBenefit,,25136000,54216000,37264000,30169000,32393000,
1430602,DebtInstrumentBasisSpreadOnVariableRate1,,,,0.009,0.009,,
1430602,DebtInstrumentCarryingAmount,,,,0,0,,
1430602,DeferredCompensationLiabilityClassifiedNoncurrent,,20698000,27940000,36667000,41096000,41992000,
1430602,DeferredCompensationLiabilityCurrentAndNoncurrent,,,,,42800000,42000000,
1430602,DeferredFederalIncomeTaxExpenseBenefit,,22954000,-272023000,94041000,-4617000,-31731000,
1430602,DeferredForeignIncomeTaxExpenseBenefit,,,,,,-1903000,
1430602,DeferredIncomeTaxExpenseBenefit,,34300000,-284271000,79336000,7175000,-24678000,
1430602,DeferredOtherTaxExpenseBenefit,,-1331000,-18308000,4881000,-2636000,,
1430602,DeferredRevenue,,,,,,96040000,
1430602,DeferredRevenueCurrent,,52814000,44903000,70427000,47929000,,
1430602,DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,,5611000,
1430602,DeferredTaxAssetsCapitalLossCarryforwards,,355000000,,,,9316000,
1430602,DeferredTaxAssetsGross,,-351472000,-277262000,-231007000,-233459000,445305000,
1430602,DeferredTaxAssetsInvestments,,,,,,80992000,
1430602,DeferredTaxAssetsLiabilitiesNet,,98203000,-174839000,-80215000,-79096000,91954000,
1430602,DeferredTaxAssetsNetCurrent,,,26338000,41140000,41831000,,
1430602,DeferredTaxAssetsNetNoncurrent,,,148501000,39075000,37265000,91954000,
1430602,DeferredTaxAssetsOperatingLossCarryforwards,,-20977000,-16023000,-23345000,-33745000,157475000,
1430602,DeferredTaxAssetsOther,,-6476000,-4832000,-7054000,-10110000,26530000,
1430602,DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,30885000,
1430602,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,-54611000,-63727000,-63305000,-73150000,73672000,
1430602,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,-4467000,-5083000,-13625000,-13200000,30764000,
1430602,DeferredTaxAssetsValuationAllowance,,,,30772000,40676000,123442000,
1430602,DeferredTaxLiabilities,,164801000,80492000,120020000,113687000,229909000,
1430602,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,178132000,
1430602,DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,81000000,,,,,
1430602,DeferredTaxLiabilitiesNoncurrent,,100002000,,,,,
1430602,DeferredTaxLiabilitiesOther,,,,,,5880000,
1430602,DeferredTaxLiabilitiesPropertyPlantAndEquipment,,39330000,60164000,53244000,48922000,,
1430602,DefinedBenefitPlanDebtSecurities,,0.3,0.3,,,,
1430602,DefinedBenefitPlanEquitySecurities,,0.29,0.31,,,,
1430602,DefinedBenefitPlanFairValueOfPlanAssets,,46244000,60758000,63113000,59096000,45713000,
1430602,DefinedBenefitPlanRealEstate,,0.04,,,,,
1430602,DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,4300000,4500000,
1430602,DefinedBenefitPlanTargetAllocationPercentageOfAssetsDebtSecurities,,0.3,0.34,,,,
1430602,DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecurities,,0.27,0.27,,,,
1430602,DefinedBenefitPlanTargetAllocationPercentageOfAssetsRealEstate,,0.04,,,,,
1430602,DefinedBenefitPlanTargetPlanAssetAllocations,,,,1,1,1,
1430602,DefinedBenefitPlanWeightedAverageAssetAllocations,,1,1,1,1,1,
1430602,DefinedContributionPlanCostRecognized,,13400000,14800000,16400000,17500000,17400000,
1430602,Depreciation,,48026000,58242000,63010000,72979000,68949000,
1430602,DepreciationAndAmortization,,90080000,107591000,,,,
1430602,DepreciationDepletionAndAmortization,,90080000,107591000,117580000,128582000,137596000,
1430602,DerivativeAssets,,5820000,804000,252000,86000,615000,
1430602,DerivativeGainLossOnDerivativeNet,,,,,,44200000,
1430602,DerivativeGainOnDerivative,,,,,4800000,50300000,
1430602,DerivativeInstrumentsGainRecognizedInIncome,,5800000,,,,,
1430602,DerivativeInstrumentsLossRecognizedInIncome,,,11500000,,,,
1430602,DerivativeLossOnDerivative,,,,4600000,,,
1430602,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,-57295000,,,,,
1430602,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,3957000,,,,,
1430602,DisposalGroupIncludingDiscontinuedOperationRevenue,,87492000,,,,,
1430602,DividendsCash,,,,,,118857000,
1430602,EarningsPerShareBasic,,2.5,4.48,3.43,3.86,4.68,
1430602,EarningsPerShareDiluted,,2.49,4.44,3.4,3.83,4.66,
1430602,EffectOfExchangeRateOnCashAndCashEquivalents,,377000,-565000,507000,-2452000,12539000,
1430602,EffectiveIncomeTaxRateContinuingOperations,,0.279,0.094,0.311,0.293,0.306,
1430602,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.35,0.35,0.35,0.35,0.35,
1430602,EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,,-0.024,-0.028,-0.024,-0.023,0.025,
1430602,EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,,-0.06,-0.061,-0.063,-0.062,-0.054,
1430602,EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.016,0.027,0.026,0.008,0.013,
1430602,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.029,0.033,0.022,0.022,0.022,
1430602,EmployeeRelatedLiabilitiesCurrent,,49920000,56553000,67188000,73185000,115266000,
1430602,EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,121665000,42976000,39605000,9207000,
1430602,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,2000000,
1430602,EquityMethodInvestmentDividendsOrDistributions,,39420000,61896000,83912000,104185000,93624000,
1430602,EquityMethodInvestmentOtherThanTemporaryImpairment,,,5900000,0,,,
1430602,EquityMethodInvestmentOwnershipPercentage,,,,,0.5,,
1430602,EquityMethodInvestmentSummarizedFinancialInformationAssets,,575395000,689279000,717485000,691917000,1524513000,
1430602,EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,,503270000,576504000,608690000,586287000,847444000,
1430602,EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,,149688000,139119000,165430000,224459000,475582000,
1430602,EquityMethodInvestmentSummarizedFinancialInformationEquity,,234577000,337947000,341998000,331137000,898519000,
1430602,EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,,484598000,587787000,666227000,708958000,753249000,
1430602,EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,575395000,689279000,717485000,691917000,1524513000,
1430602,EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,359159000,427445000,483143000,522435000,568358000,
1430602,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,,72125000,112775000,108795000,105630000,677069000,
1430602,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities,,191130000,212213000,210057000,136321000,150411000,
1430602,EquityMethodInvestmentSummarizedFinancialInformationRevenue,,790172000,1160391000,1263231000,1333239000,1973515000,
1430602,EquityMethodInvestments,,455267000,474523000,473018000,431612000,741823000,
1430602,FiniteLivedIntangibleAssetsAccumulatedAmortization,,113314000,162737000,217583000,272484000,340432000,
1430602,FiniteLivedIntangibleAssetsAmortizationExpense,,-42054000,-49349000,,,,
1430602,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,43800,43200000,842758000,
1430602,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,56900,46600000,86310000,
1430602,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,415500,372200000,77570000,
1430602,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,44100,44200000,85828000,
1430602,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,46600,44200000,84951000,
1430602,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,48100,45500000,85247000,
1430602,FiniteLivedIntangibleAssetsCostIncurredToRenewOrExtend,,,59977000,24600000,,761362000,
1430602,FiniteLivedIntangibleAssetsGross,,669409000,841237000,872592000,868365000,1603096000,
1430602,FinitelivedIntangibleAssetsAcquired1,,,,37000,,,
1430602,ForeignCurrencyTransactionGainLossBeforeTax,,,21100000,2800000,-4200000,22400000,
1430602,FutureAmortizationExpenseAfterYearFive,,362600000,443000000,,,,
1430602,FutureAmortizationExpenseYearFive,,32700000,43000000,,,,
1430602,FutureAmortizationExpenseYearFour,,34000000,43300000,,,,
1430602,FutureAmortizationExpenseYearOne,,42200000,53000000,,,,
1430602,FutureAmortizationExpenseYearThree,,42100000,43700000,,,,
1430602,FutureAmortizationExpenseYearTwo,,42500000,52500000,,,,
1430602,GainLossOnDispositionOfAssets,,,,,,-4163000,
1430602,GainLossOnSaleOfDerivatives,,,,,,50256000,
1430602,GainLossOnSaleOfPropertyPlantEquipment,,-603000,754000,-1681000,-870000,-4163000,
1430602,GainsLossesOnSalesOfAssets,,,574000000,,0,,
1430602,Goodwill,,510484000,551821000,574582000,573119000,1804748000,
1430602,GoodwillAcquiredDuringPeriod,,,61262000,46156000,0,1259447000,
1430602,GoodwillGross,,,571484000,618968000,617505000,,
1430602,GoodwillImpairedAccumulatedImpairmentLoss,,,-19663000,-44386000,44386000,44386000,
1430602,GoodwillImpairmentLoss,,,19663000,24723000,0,0,
1430602,GoodwillTranslationAdjustments,,,,,,-27818000,
1430602,GoodwillTranslationAndPurchaseAccountingAdjustments,,,-262000,1327000,-1463000,,
1430602,GrossProfit,,,,,,1245691000,
1430602,IncomeLossAttributableToNoncontrollingInterest,,163145000,168178000,,,,
1430602,IncomeLossAttributableToParent,,719955000,769585000,,,,
1430602,IncomeLossFromContinuingOperations,,472810000,681478000,505070000,,,
1430602,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,1187353000,
1430602,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,883100000,937763000,990651000,1027851000,1121864000,
1430602,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,,-65489000,
1430602,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,636648000,849656000,683028000,,,
1430602,IncomeLossFromContinuingOperationsPerBasicShare,,2.87,4.48,3.43,,,
1430602,IncomeLossFromContinuingOperationsPerDilutedShare,,2.86,4.44,3.4,,,
1430602,IncomeLossFromDiscontinuedOperationsNetOfTax,,-61252000,,,,,
1430602,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,-61252000,,0,,,
1430602,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,-0.37,,,,,
1430602,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,-0.37,,,,,
1430602,IncomeLossFromEquityMethodInvestments,,49811000,60864000,79644000,85631000,80916000,
1430602,IncomeTaxEffectsAllocatedDirectlyToEquity,,,,,,1200000,
1430602,IncomeTaxExpenseBenefit,,,,307623000,301043000,343391000,
1430602,IncomeTaxExpenseBenefitContinuingOperations,,246452000,88107000,,,,
1430602,IncomeTaxesPaid,,184114000,348158000,229966000,309519000,318920000,
1430602,IncreaseDecreaseInAccountsPayableTrade,,2806000,-2157000,5001000,3593000,-1501000,
1430602,IncreaseDecreaseInAccountsReceivable,,48029000,4461000,52691000,10932000,-79070000,
1430602,IncreaseDecreaseInAccruedIncomeTaxesPayable,,21497000,-2365000,-31573000,-18947000,41201000,
1430602,IncreaseDecreaseInDeferredRevenue,,,,,,44040000,
1430602,IncreaseDecreaseInEmployeeRelatedLiabilities,,39000,10249000,9709000,6848000,,
1430602,IncreaseDecreaseInOtherOperatingAssets,,-628000,7228000,-1255000,2188000,-12702000,
1430602,IncreaseDecreaseInOtherOperatingCapitalNet,,6140000,-8777000,-18318000,7368000,-1427000,
1430602,IncreaseDecreaseInOtherOperatingLiabilities,,23131000,-5688000,35303000,-16558000,32360000,
1430602,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,854000,1002000,902000,668000,401000,
1430602,IndefiniteLivedIntangibleAssetsTranslationAdjustments,,,,,-3525000,-25932000,
1430602,IntangibleAssetsNetExcludingGoodwill,,556095000,678500000,655009000,595881000,1262664000,
1430602,IntangibleAssetsNetIncludingGoodwill,,,,,1169000000,,
1430602,InterestCostsCapitalized,,200000,0,,,,
1430602,InterestExpense,,,,-48710000,-52687000,,
1430602,InterestExpenseDebt,,36121000,50814000,48710000,52687000,108047000,
1430602,InterestIncomeExpenseNonoperatingNet,,,,,,-108047000,
1430602,InterestPaidNet,,32847000,46682000,45436000,45917000,95336000,
1430602,InterestPayableCurrent,,15612000,15087000,19325000,22742000,8400000,
1430602,Investments,,,489703000,488198000,463344000,807630000,
1430602,LaborAndRelatedExpense,,280490000,,,,,
1430602,LeaseAndRentalExpense,,21000000,25400000,26600000,29200000,28444000,
1430602,LettersOfCreditOutstandingAmount,,1100000,,,,,
1430602,Liabilities,,1865275000,1874247000,1886555000,2886794000,4736138000,
1430602,LiabilitiesAndStockholdersEquity,,3961670000,4138798000,4438447000,4667632000,6672314000,
1430602,LiabilitiesAssumed1,,,74254000,,,,
1430602,LiabilitiesCurrent,,232899000,252629000,278699000,1157954000,974649000,
1430602,LiabilitiesNoncurrent,,,,,1494411000,,
1430602,LiabilityForUncertainTaxPositionsNoncurrent,,48038000,63182000,80898000,69898000,101908000,
1430602,LifeSettlementContractsInvestmentMethodFaceValue,,,6400000,12800000,19200000,,
1430602,LineOfCreditFacilityMaximumBorrowingCapacity,,550000000,550000,,,,
1430602,LongTermDebt,,,,,,4010272000,
1430602,LongTermDebtCurrent,,,,,884994000,499174000,
1430602,LongTermDebtFairValue,,1428653000,1449872000,1429921000,2409995000,3977985000,
1430602,LongTermDebtNoncurrent,,1383945000,1384216000,1384488000,1494411000,3511098000,
1430602,MarketingAndAdvertisingExpense,,117696000,143000000,144000000,160000000,169100000,
1430602,MinorityInterest,,254919000,307127000,319889000,302140000,313245000,
1430602,MinorityInterestChangeInRedemptionValue,,-3962000,24055000,7933000,18865000,-17794000,
1430602,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,,164157000,
1430602,MinorityInterestDecreaseFromRedemptions,,,,,,853853000,
1430602,NetCashProvidedByUsedInFinancingActivities,,-65726000,-711405000,-460882000,,,
1430602,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-65726000,,,-504992000,-876973000,
1430602,NetCashProvidedByUsedInInvestingActivities,,-453371000,-225280000,-167973000,-78337000,,
1430602,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-595157000,-235280000,-167973000,-78337000,-604500000,
1430602,NetCashProvidedByUsedInOperatingActivities,,728915000,614683000,877194000,,,
1430602,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,715662000,614683000,877194000,777574000,814214000,
1430602,NetIncomeLoss,,411558000,681478000,505070000,545275000,606828000,
1430602,NetIncomeLossAttributableToNoncontrollingInterest,,163838000,168178000,177958000,181533000,171645000,
1430602,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,,,858530000,
1430602,NoncurrentAssets,,,,,590000000,4852479000,
1430602,OperatingIncomeLoss,,886598000,914373000,958476000,992309000,1103932000,
1430602,OperatingLeasesFutureMinimumPaymentsDueCurrent,,20300000,22200000,21200000,21700000,27439000,
1430602,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,24000000,24000000,26200000,20900000,20535000,
1430602,OperatingLeasesFutureMinimumPaymentsDueInFourYears,,18800000,26300000,27200000,25900000,22174000,
1430602,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,20300000,21300000,26900000,27000000,27304000,
